ISIN,Name,Asset class,Currency,Weight,Sector,Country
MX01WA000038,WALMART DE MEXICO SAB DE CV,EQUITY,MXN,0.000171326125306792,Consumer Staples,Mexico
US3724601055,GENUINE PARTS CO,EQUITY,USD,0.000171099519462167,Consumer Discretionary,United States
BRSBSPACNOR5,CIA SANEAMENTO BASICO DE SP,EQUITY,BRL,0.000171038414061123,Utilities,Brazil
INE585B01010,MARUTI SUZUKI INDIA LTD,EQUITY,INR,0.000170929708780442,Consumer Discretionary,India
INE081A01020,TATA STEEL LTD,EQUITY,INR,0.000170451811329858,Materials,India
JP3379550001,JX ADVANCED METALS CORP,EQUITY,JPY,0.000170381727215886,Materials,Japan
US7757111049,ROLLINS INC,EQUITY,USD,0.000170156054414878,Industrials,United States
JP3205800000,KAO CORP,EQUITY,JPY,0.000170080341100581,Consumer Staples,Japan
TW0002885001,YUANTA FINANCIAL,EQUITY,TWD,0.000169791345088046,Financials,Taiwan
IT0003242622,TERNA-RETE ELETTRICA NAZIONA,EQUITY,EUR,0.000169353016502925,Utilities,Italy
JP3266400005,KUBOTA CORP  JPY50,EQUITY,JPY,0.000168905041582042,Industrials,Japan
TW0002412004,CHUNGHWA TELECOM CO LTD,EQUITY,TWD,0.000168777185296146,Communication Services,Taiwan
JP3148800000,IBIDEN CO LTD,EQUITY,JPY,0.000168301658720792,Information Technology,Japan
SE0020050417,BOLIDEN AB,EQUITY,SEK,0.000168229086490507,Materials,Sweden
JP3224200000,KAWASAKI HEAVY IND JPY50,EQUITY,JPY,0.000167669669035327,Industrials,Japan
KYG970081173,WUXI BIOLOGICS CAYMAN INC,EQUITY,HKD,0.000166641570581354,Health Care,China
PTEDP0AM0009,EDP SA,EQUITY,EUR,0.000166063518307395,Utilities,Portugal
CA89156V1067,TOURMALINE OIL CORP,EQUITY,CAD,0.000165946415634154,Energy,Canada
IL0010845571,NOVA LTD,EQUITY,ILS,0.000165763583050491,Information Technology,Israel
IT0005218380,BANCO BPM SPA,EQUITY,EUR,0.00016534824185935,Financials,Italy
FI0009005987,UPM-KYMMENE OYJ,EQUITY,EUR,0.00016501636654911,Materials,Finland
JP3190000004,OBAYASHI CORP,EQUITY,JPY,0.000164493783962475,Industrials,Japan
JP3443600006,TAISEI CORP,EQUITY,JPY,0.000163859547156255,Industrials,Japan
SE0009922164,ESSITY AKTIEBOLAG - B,EQUITY,SEK,0.000163380531030339,Consumer Staples,Sweden
MYL1023OO000,CIMB GROUP HOLDINGS BHD,EQUITY,MYR,0.000162983205885597,Financials,Malaysia
IT0003153415,SNAM SPA,EQUITY,EUR,0.000162322974125951,Utilities,Italy
TW0001303006,NAN YA PLASTICS,EQUITY,TWD,0.000161983859178845,Materials,Taiwan
INE721A01047,SHRIRAM FINANCE LTD,EQUITY,INR,0.000161122793444273,Financials,India
JP3166000004,EBARA CORP,EQUITY,JPY,0.00016111939345287,Industrials,Japan
US78467J1007,SS&C TECHNOLOGIES HOLDINGS INC,EQUITY,USD,0.00016019525527242,Industrials,United States
IT0000072170,FINECOBANK SPA,EQUITY,EUR,0.000159837181465208,Financials,Italy
AU000000ORG5,ORIGIN ENERGY LIMITED,EQUITY,AUD,0.000159720619403627,Utilities,Australia
CA2908761018,EMERA INC,EQUITY,CAD,0.000159259686086392,Utilities,Canada
INE752E01010,POWER GRID CORP OF INDIA LTD,EQUITY,INR,0.000158838378626813,Utilities,India
JP3421800008,SECOM CO LTD,EQUITY,JPY,0.000158193505449021,Industrials,Japan
JP3368000000,RESONAC HOLDINGS CORP,EQUITY,JPY,0.000157974873626378,Materials,Japan
TH0646010Z18,PTT PCL/FOREIGN,EQUITY,THB,0.000157913395333557,Energy,Thailand
KYG211501005,CHINA HONGQIAO GROU,EQUITY,HKD,0.000157864351108912,Materials,China
TW0005274005,ASPEED TECHNOLOGY INC,EQUITY,TWD,0.000157824215578215,Information Technology,Taiwan
KR7267260008,HD HYUNDAI ELECTRIC CO LTD,EQUITY,KRW,0.000157113148410715,Industrials,South Korea
KR7316140003,WOORI FINANCIAL GROUP INC,EQUITY,KRW,0.000156874640967831,Financials,South Korea
CA12532H1047,CGI INC CAD,EQUITY,CAD,0.000156102222518683,Information Technology,Canada
FR0014003TT8,DASSAULT SYSTEMES SE,EQUITY,EUR,0.000156012562400571,Information Technology,France
BRBPACUNT006,BANCO BTG PACTUAL SA-UNIT,EQUITY,BRL,0.00015562269183468,Financials,Brazil
AU0000185993,IREN LTD,EQUITY,USD,0.000155570884302847,Information Technology,Australia
CH0024638196,SCHINDLER HOLDING-PART CERT,EQUITY,CHF,0.000155397641062751,Industrials,Switzerland
FR0000120693,PERNOD RICARD,EQUITY,EUR,0.000155200420392865,Consumer Staples,France
CNE0000018R8,KWEICHOW MOUT CO L-A,EQUITY,CNY,0.000155169719512641,Consumer Staples,China
JP3116000005,ASAHI GROUP HOLDINGS,EQUITY,JPY,0.000154894103638687,Consumer Staples,Japan
US86800U3023,SUPER MICRO COMPUTER INC,EQUITY,USD,0.000154107910990651,Information Technology,United States
BRAXIAACNOR0,AXIA ENERGIA SA,EQUITY,BRL,0.00015403881691249,Utilities,Brazil
US77311W1018,ROCKET COS INC-CLASS A,EQUITY,USD,0.000153512062497324,Financials,United States
BMG3223R1088,EVEREST GROUP LTD,EQUITY,USD,0.000153173191802474,Financials,United States
JP3347200002,SHIONOGI & CO LTD,EQUITY,JPY,0.000153074248470288,Health Care,Japan
CA59162N1096,METRO INC/CN,EQUITY,CAD,0.000153030470324281,Consumer Staples,Canada
TW0006669005,WIWYNN CORP,EQUITY,TWD,0.000152906767955085,Information Technology,Taiwan
JP3753000003,NIPPON YUSEN KK  JPY50,EQUITY,JPY,0.000152377077627802,Industrials,Japan
TW0002884004,E.SUN FINANCIAL,EQUITY,TWD,0.000151866559474262,Financials,Taiwan
TW0002886009,MEGA FINANCIAL HOLDINGS CO LTD,EQUITY,TWD,0.000151792643856569,Financials,Taiwan
INE038A01020,HINDALCO INDUSTRIES LIMITED,EQUITY,INR,0.000151779978562924,Materials,India
INE481G01011,ULTRATECH CEMENT LTD,EQUITY,INR,0.000150902018713982,Materials,India
KYG114741062,BIZLINK HOLDING INC,EQUITY,TWD,0.000150629211740971,Industrials,Taiwan
BMG507361001,JARDINE MATHESON HLDGS - SGP,EQUITY,USD,0.000149454535879859,Industrials,Hong Kong
AU000000S320,SOUTH32 LTD,EQUITY,AUD,0.000149369869906207,Materials,Australia
BRWEGEACNOR0,WEG SA,EQUITY,BRL,0.000148814847363286,Industrials,Brazil
BE0974264930,AGEAS,EQUITY,EUR,0.000148341157564898,Financials,Belgium
IT0004965148,MONCLER SPA,EQUITY,EUR,0.000147981279547688,Consumer Discretionary,Italy
NO0005052605,NORSK HYDRO ASA  NOK20,EQUITY,NOK,0.000147940872082813,Materials,Norway
INE860A01027,HCL TECHNOLOGIES,EQUITY,INR,0.000146801098240727,Information Technology,India
GB00BMJ6DW54,INFORMA PLC,EQUITY,GBP,0.000146416133888484,Communication Services,United Kingdom
JP3497400006,DAIFUKU CO LTD,EQUITY,JPY,0.000145968606763403,Industrials,Japan
GRS003003035,NATIONAL BANK OF GREECE SA NEW,EQUITY,EUR,0.000145948363136431,Financials,Greece
JP3734800000,NIDEC CORP,EQUITY,JPY,0.000145706963746837,Industrials,Japan
IE0004927939,KINGSPAN GROUP,EQUITY,EUR,0.000145623030529953,Industrials,Ireland
AT0000BAWAG2,BAWAG GROUP AG,EQUITY,EUR,0.000145592144018015,Financials,Austria
JP3684000007,NITTO DENKO,EQUITY,JPY,0.000145201045677451,Materials,Japan
ES0130670112,ENDESA SA,EQUITY,EUR,0.000145192675966814,Utilities,Spain
US35137L1052,FOX CORP - CLASS A,EQUITY,USD,0.000144135347031198,Communication Services,United States
IL0006912120,ISRAEL DISCOUNT BANK,EQUITY,ILS,0.000143994595854537,Financials,Israel
GB0009223206,SMITH & NEPHEW PLC,EQUITY,GBP,0.000143968376189036,Health Care,United Kingdom
KYG040111059,ANTA SPORTS PRODUCTS LTD,EQUITY,HKD,0.000142885721551176,Consumer Discretionary,China
SG1J26887955,SINGAPORE EXCHANGE LIMITED,EQUITY,SGD,0.000142716928587184,Financials,Singapore
US5797802064,MCCORMICK & CO-NON VTG SHRS,EQUITY,USD,0.000142553295859186,Consumer Staples,United States
CA39138C1068,GREAT-WEST LIFECO INC,EQUITY,CAD,0.000142005631822562,Financials,Canada
JP3778630008,BANDAI NAMCO HOLDINGS INC,EQUITY,JPY,0.000141954462603291,Consumer Discretionary,Japan
JP3228600007,KANSAI ELECTRIC POWER,EQUITY,JPY,0.000141881926196669,Utilities,Japan
AU000000JHX1,JAMES HARDIE INDUSTRIES-CDI,EQUITY,AUD,0.000141064024720767,Materials,Ireland
IL0007670123,PHOENIX FINANCIAL LTD,EQUITY,ILS,0.000140131261178985,Financials,Israel
SG1F60858221,SINGAPORE TECH ENGINEERING,EQUITY,SGD,0.000139836727153634,Industrials,Singapore
BRABEVACNOR1,AMBEV SA,EQUITY,BRL,0.000139648843433318,Consumer Staples,Brazil
SA0007879121,SAUDI BASIC INDUSTRIES CORP,EQUITY,SAR,0.000139305074666562,Materials,Saudi Arabia
US98980G1022,ZSCALER INC,EQUITY,USD,0.000138923634060198,Information Technology,United States
ZAE000083648,IMPALA PLATINUM,EQUITY,ZAR,0.000138635515727436,Materials,South Africa
FI0009013296,NESTE OYJ,EQUITY,EUR,0.000138461059367803,Energy,Finland
JP3180400008,OSAKA GAS CO  JPY50,EQUITY,JPY,0.000137455038061071,Utilities,Japan
KYG7170M1033,POP MART INTERNATIONAL GROUP,EQUITY,HKD,0.000137439212143234,Consumer Discretionary,China
AU000000SCG8,SCENTRE GROUP,EQUITY,AUD,0.000137138161467694,Real Estate,Australia
CA4488112083,HYDRO ONE LTD,EQUITY,CAD,0.000136798072768261,Utilities,Canada
JP3573000001,TOKYO GAS CO  Y50,EQUITY,JPY,0.000136796996429987,Utilities,Japan
NZFAPE0001S2,FISHER & PAYKEL HEALTHCARE C,EQUITY,NZD,0.000136218076246344,Health Care,NEW_ZEALAND
US1725731079,CIRCLE INTERNET GROUP INC,EQUITY,USD,0.00013618434338145,Information Technology,United States
DE000SHL1006,SIEMENS HEALTHINEERS AG,EQUITY,EUR,0.000135979112865917,Health Care,Germany
CH0010570767,CHOCOLADEFABRIKEN LINDT-PC CHF,EQUITY,CHF,0.000135751381832566,Consumer Staples,Switzerland
KR7032830002,SAMSUNG LIFE INSURANCE,EQUITY,KRW,0.000135722923188052,Financials,South Korea
CH1175448666,STRAUMANN HOLDING AG-REG,EQUITY,CHF,0.000135470231202492,Health Care,Switzerland
US72352L1061,PINTEREST INC- CLASS A,EQUITY,USD,0.000135410842080634,Communication Services,United States
AU000000LYC6,LYNAS RARE EARTHS LTD,EQUITY,AUD,0.000135366329549511,Materials,Australia
TW0003231007,WISTRON CORP,EQUITY,TWD,0.000134634564445841,Information Technology,Taiwan
JP3420600003,SEKISUI HOUSE LTD JPY50,EQUITY,JPY,0.00013418975991924,Consumer Discretionary,Japan
TW0002890001,SINOPAC FINANCIAL HOLDINGS,EQUITY,TWD,0.000133392095556917,Financials,Taiwan
ID1000118201,BANK RAKYAT INDONESIA PERSER,EQUITY,IDR,0.00013335973701805,Financials,Indonesia
TW0002357001,ASUSTEK COMPUTER INC,EQUITY,TWD,0.000133324970151939,Information Technology,Taiwan
JP3362700001,MITSUI OSK LINES LTD,EQUITY,JPY,0.000132481161653424,Industrials,Japan
KR7010140002,SAMSUNG HEAVY INDUSTRIES,EQUITY,KRW,0.000131813489970062,Industrials,South Korea
INE758T01015,ETERNAL LTD,EQUITY,INR,0.000131254272801732,Consumer Discretionary,India
KR7373220003,LG ENERGY SOLUTION,EQUITY,KRW,0.000131159756948773,Industrials,South Korea
CNE1000002Q2,CHINA PETROLEUM AND CHEMICAL - H,EQUITY,HKD,0.000130674642658199,Energy,China
JP3888400003,MITSUI KINZOKU CO LTD,EQUITY,JPY,0.000129877601953303,Materials,Japan
TH0268010Z11,ADVANCED INFO SERVICE-FOREIGN,EQUITY,THB,0.000129813352211552,Communication Services,Thailand
FI0009014575,METSO CORP,EQUITY,EUR,0.00012973436103198,Industrials,Finland
DK0010181759,CARLSBERG AS-B,EQUITY,DKK,0.0001297298374802,Consumer Staples,Denmark
CA8849038085,THOMSON REUTERS CORP CAD,EQUITY,CAD,0.000129668411294527,Industrials,Canada
CA7751092007,ROGERS COMMUNICATIONS INC-B,EQUITY,CAD,0.00012938564208617,Communication Services,Canada
IL0010824113,CHECK POINT SOFTWARE TECHNOLOGIE,EQUITY,USD,0.000129195296303114,Information Technology,Israel
SG1U68934629,KEPPEL LTD,EQUITY,SGD,0.000128845295847135,Industrials,Singapore
KR7009540006,HD KOREA SHIPBUILDING & OFFS,EQUITY,KRW,0.000128388899108467,Industrials,South Korea
AU000000PLS0,PLS GROUP LTD,EQUITY,AUD,0.000128284548031335,Materials,Australia
HK0823032773,LINK REIT,EQUITY,HKD,0.000127605797065643,Real Estate,Hong Kong
GB00B033F229,CENTRICA PLC,EQUITY,GBP,0.000127553377274821,Utilities,United Kingdom
CLP8716X1082,SOC QUIMICA Y MINERA CHILE-B,EQUITY,CLP,0.000127359515887628,Materials,Chile
KR7207940008,SAMSUNG BIOLOGICS CO LTD,EQUITY,KRW,0.000127236249915795,Health Care,South Korea
AU000000SUN6,SUNCORP GROUP LTD,EQUITY,AUD,0.000127189078291779,Financials,Australia
CNE100000593,PICC PROPERTY CASUALTY,EQUITY,HKD,0.000127085228745946,Financials,China
JP3539220008,T&D HOLDINGS INC,EQUITY,JPY,0.000126837187323339,Financials,Japan
TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,EQUITY,TWD,0.000126818409209902,Information Technology,Taiwan
JP3300200007,KONAMI GROUP CORP,EQUITY,JPY,0.000126489828048421,Communication Services,Japan
DK0060094928,ORSTED A/S,EQUITY,DKK,0.00012604145092549,Utilities,Denmark
AU000000IAG3,INSURANCE AUSTRALIA GROUP,EQUITY,AUD,0.000125298668416729,Financials,Australia
KR7329180004,HD HYUNDAI HEAVY INDUSTRIES,EQUITY,KRW,0.000124984810781236,Industrials,South Korea
JP3258000003,KIRIN HOLDINGS,EQUITY,JPY,0.000124890545693926,Consumer Staples,Japan
DE0006048432,HENKEL AG & CO KGAA VOR-PFD,EQUITY,EUR,0.000124851707956882,Consumer Staples,Germany
ZAE000255915,ABSA GROUP LTD,EQUITY,ZAR,0.000124443805061109,Financials,South Africa
CH0012032113,ROCHE HOLDING AG-BEARER,EQUITY,CHF,0.000124373532058726,Health Care,Switzerland
KR7051910008,LG CHEM LTD,EQUITY,KRW,0.000124055577498727,Materials,South Korea
JP3111200006,ASAHI KASEI CORP,EQUITY,JPY,0.000124034969121719,Materials,Japan
JP3762800005,NOMURA RESEARCH INSTITUTE,EQUITY,JPY,0.000123831917336308,Information Technology,Japan
JP3502200003,DAIWA SECURITIES GROUP INC,EQUITY,JPY,0.000123699205315564,Financials,Japan
CH0025238863,KUEHNE + NAGEL INTL AG-REG,EQUITY,CHF,0.000123494103439552,Industrials,Switzerland
US0494681010,ATLASSIAN CORP-CL A,EQUITY,USD,0.000122940826486087,Information Technology,United States
KYG4124C1096,GRAB HOLDINGS LTD - CL A,EQUITY,USD,0.000121110624792127,Industrials,Singapore
JP3976300008,RYOHIN KEIKAKU CO LTD,EQUITY,JPY,0.000121034756784734,Consumer Discretionary,Japan
GRS831003009,PIRAEUS BANK SA,EQUITY,EUR,0.000120807209754749,Financials,Greece
PLKGHM000017,KGHM POLSKA MIEDZ S.A.,EQUITY,PLN,0.000120712987004497,Materials,Poland
PLPEKAO00016,BANK PEKAO SA,EQUITY,PLN,0.000120660078709163,Financials,Poland
IL0006954379,MIZRAHI TEFAHOT BANK LTD,EQUITY,ILS,0.000120534824523967,Financials,Israel
GB00B39J2M42,UNITED UTILITIES GROUP PLC NEW,EQUITY,GBP,0.000120508945183276,Utilities,United Kingdom
US26142V1052,DRAFTKINGS INC-CL A,EQUITY,USD,0.000120194895402675,Consumer Discretionary,United States
KYG982AW1003,XPENG INC - CLASS A SHARES,EQUITY,HKD,0.000120163855825989,Consumer Discretionary,China
CA04764T1049,ATKINSREALIS GROUP INC CAD,EQUITY,CAD,0.000119559349404363,Industrials,Canada
NO0010063308,TELENOR ASA,EQUITY,NOK,0.000119502285563981,Communication Services,Norway
CL0000000423,LATAM AIRLINES GROUP SA,EQUITY,CLP,0.000119488073339382,Industrials,Chile
CNE100006WS8,CONTEMPORARY AMPEREX TECHN-H,EQUITY,HKD,0.000119386495339529,Industrials,China
NO0010345853,AKER BP ASA,EQUITY,NOK,0.000119315813621704,Energy,Norway
JP3183200009,JAPAN EXCHANGE GROUP INC,EQUITY,JPY,0.000119203866299412,Financials,Japan
KYG6525F1028,NIO INC-CLASS A,EQUITY,HKD,0.000119170757091945,Consumer Discretionary,China
FR0000120503,BOUYGUES SA,EQUITY,EUR,0.00011908095042248,Industrials,France
US4435731009,HUBSPOT INC,EQUITY,USD,0.000118660110298884,Information Technology,United States
IT0003796171,POSTE ITALIANE SPA,EQUITY,EUR,0.000118527489465649,Financials,Italy
GB00B5ZN1N88,SEGRO PLC,EQUITY,GBP,0.000118459691552792,Real Estate,United Kingdom
BREMBJACNOR1,EMBRAER SA,EQUITY,BRL,0.000118043809749992,Industrials,Brazil
US09075V1026,BIONTECH SE-ADR,EQUITY,EUR,0.000117768350197481,Health Care,Germany
GB00B8C3BL03,SAGE GROUP PLC,EQUITY,GBP,0.000117224016133281,Information Technology,United Kingdom
KYG2108Y1052,CHINA RESOURCES LAND LIMITED,EQUITY,HKD,0.000116831066360616,Real Estate,China
CA45075E1043,IA FINANCIAL CORP INC,EQUITY,CAD,0.000115929290288372,Financials,Canada
US3666511072,GARTNER INC,EQUITY,USD,0.000115787425321424,Information Technology,United States
IE0004906560,KERRY GROUP PLC-A,EQUITY,EUR,0.000115442278971944,Consumer Staples,Ireland
JP3820000002,FUJI ELECTRIC CO,EQUITY,JPY,0.000114585624433115,Industrials,Japan
CA85472N1096,STANTEC INC,EQUITY,CAD,0.000114545290243917,Industrials,Canada
GRS829003003,EUROBANK SA,EQUITY,EUR,0.000114486795085315,Financials,Greece
JP3436120004,SBI HOLDINGS INC,EQUITY,JPY,0.00011413119636763,Financials,Japan
SG1M51904654,CAPITALAND INTEGRATED COM TR,EQUITY,SGD,0.000114045458940749,Real Estate,Singapore
SA0007879048,RIYAD BANK,EQUITY,SAR,0.000114015142350741,Financials,Saudi Arabia
CA9611485090,WESTON (GEORGE) LTD,EQUITY,CAD,0.000113961833481707,Consumer Staples,Canada
JE00BRX98089,CVC CAPITAL PARTNERS PLC,EQUITY,EUR,0.000113108495888513,Financials,United Kingdom
US88339J1051,TRADE DESK INC/THE -CLASS A,EQUITY,USD,0.000113030825299472,Communication Services,United States
AU000000CPU5,COMPUTERSHARE LIMITED,EQUITY,AUD,0.000112747777643543,Industrials,Australia
SE0000667925,TELIA CO AB / SEK,EQUITY,SEK,0.000112557897568122,Communication Services,Sweden
US44332N1063,H WORLD GROUP LTD-ADR,EQUITY,USD,0.00011220929097835,Consumer Discretionary,China
KYG5479M1050,LI AUTO INC-CLASS A,EQUITY,HKD,0.00011203963498972,Consumer Discretionary,China
CNE100001T72,YANGTZE OPTICAL FIBRE AND-H,EQUITY,HKD,0.000111893645416343,Information Technology,China
AEA000201011,ABU DHABI COMMERCIAL BANK,EQUITY,AED,0.000111869371627147,Financials,UAE
JP3639650005,PAN PACIFIC INTERNATIONAL HO,EQUITY,JPY,0.000111829635041802,Consumer Discretionary,Japan
KYG2177B1014,CK ASSET HOLDINGS LTD,EQUITY,HKD,0.000111770949366441,Real Estate,Hong Kong
HK0006000050,POWER ASSETS HOLDINGS LTD,EQUITY,HKD,0.000111742353940664,Utilities,Hong Kong
CA3759161035,GILDAN ACTIVEWEAR CAD,EQUITY,CAD,0.000111670376057534,Consumer Discretionary,Canada
FI0009007132,FORTUM OYJ,EQUITY,EUR,0.000111669452784007,Utilities,Finland
INE019A01038,JSW STEEL LTD,EQUITY,INR,0.000111544664306445,Materials,India
CNE100004272,NONGFU SPRING CO LTD-H,EQUITY,HKD,0.000111286647621706,Consumer Staples,China
CA00208D4084,ARC RESOURCES LTD,EQUITY,CAD,0.000110966952357296,Energy,Canada
INE205A01025,VEDANTA LTD,EQUITY,INR,0.000110762827490308,Materials,India
GB00B1FH8J72,SEVERN TRENT PLC,EQUITY,GBP,0.00011049946493786,Utilities,United Kingdom
KR7086520004,ECOPRO CO LTD,EQUITY,KRW,0.00011044483059325,Industrials,South Korea
JP3494600004,SCREEN HOLDINGS CO,EQUITY,JPY,0.000110409140453612,Information Technology,Japan
NZXROE0001S2,XERO LTD,EQUITY,AUD,0.000109988073989592,Information Technology,NEW_ZEALAND
GB00B1WY2338,SMITHS GROUP PLC,EQUITY,GBP,0.000109896792036501,Industrials,United Kingdom
CA0213611001,ALTAGAS LTD,EQUITY,CAD,0.000109527907624441,Utilities,Canada
KR7064350002,HYUNDAI ROTEM COMPANY LTD,EQUITY,KRW,0.000109380771693809,Industrials,South Korea
JP3305990008,YOKOHAMA FINANCIAL GROUP INC,EQUITY,JPY,0.000108809449383675,Financials,Japan
IL0007200111,ENLIGHT RENEWABLE ENERGY LTD ILS,EQUITY,ILS,0.000108720525279028,Utilities,Israel
INE646L01027,INTERGLOBE AVIATION LTD,EQUITY,INR,0.000108488083433834,Industrials,India
JP3526600006,CHUBU ELECTRIC POWER CO INC,EQUITY,JPY,0.000108312724969203,Utilities,Japan
GB00B02J6398,ADMIRAL GROUP PLC,EQUITY,GBP,0.000108305760523212,Financials,United Kingdom
SE0005190238,TELE2 AB-B SHS NEW,EQUITY,SEK,0.000108258719167065,Communication Services,Sweden
BREQTLACNOR0,EQUATORIAL ENERGIA SA,EQUITY,BRL,0.000108227412541247,Utilities,Brazil
NO0003054108,MOWI ASA,EQUITY,NOK,0.000107766707192784,Consumer Staples,Norway
AT0000743059,OMV AG,EQUITY,EUR,0.000107765474533066,Energy,Austria
TW0001216000,UNI-PRESIDENT RNTERPRISES CO,EQUITY,TWD,0.000107707651882343,Consumer Staples,Taiwan
PLPZU0000011,POWSZECHNY ZAKLAD UBEZPIECZEN,EQUITY,PLN,0.000107692814371968,Financials,Poland
JP3201200007,OLYMPUS CORPORATION,EQUITY,JPY,0.000107638593627846,Health Care,Japan
TW0002883006,KGI FINANCIAL HOLDING CO LTD,EQUITY,TWD,0.000107057538679486,Financials,Taiwan
US36118L1061,FUTU HOLDINGS LTD-ADR,EQUITY,USD,0.000107026233682016,Financials,Hong Kong
KYG5223Y1089,KE HOLDINGS INC-CL A,EQUITY,HKD,0.000106931810644914,Real Estate,China
KYG0146B1032,AKESO INC,EQUITY,HKD,0.000106777794942407,Health Care,China
SA15CGS10H12,ACWA POWER CO,EQUITY,SAR,0.000106745496652429,Utilities,Saudi Arabia
TW0007769002,HON PRECISION INC,EQUITY,TWD,0.000106546357788159,Information Technology,Taiwan
TW0002301009,LITE-ON TECHNOLOGY CORP.,EQUITY,TWD,0.000106527464061988,Information Technology,Taiwan
MXP554091415,INDUSTRIAS PENOLES SA,EQUITY,MXN,0.00010613517865546,Materials,Mexico
GB0009465807,WEIR GROUP PLC/THE,EQUITY,GBP,0.00010608068434881,Industrials,United Kingdom
SE0000106270,HENNES & MAURITZ AB-B SHS,EQUITY,SEK,0.000105844274218632,Consumer Discretionary,Sweden
CNE1000009Q7,CHINA PACIFIC INSURANCE,EQUITY,HKD,0.000105767850944444,Financials,China
KR7033780008,KT&G CORP,EQUITY,KRW,0.000105465354295549,Consumer Staples,South Korea
KR7298040007,HYOSUNG HEAVY INDUSTRIES COR,EQUITY,KRW,0.000105461032658967,Industrials,South Korea
